run_accession;study_accession;study_title;experiment_accession;experiment_title;experiment_desc;organism_taxid;organism_name;library_name;library_strategy;library_source;library_selection;library_layout;sample_accession;sample_title;biosample;bioproject;instrument;instrument_model;instrument_model_desc;total_spots;total_size;run_total_spots;run_total_bases;run_alias;public_filename;public_size;public_date;public_md5;public_version;public_semantic_name;public_supertype;public_sratoolkit;aws_url;aws_free_egress;aws_access_type;public_url;ncbi_url;ncbi_free_egress;ncbi_access_type;gcp_url;gcp_free_egress;gcp_access_type;experiment_alias;ena first public;insdc center name;insdc status;submitter id;collection date;common name;Continent location;geographic location (country and/or sea);sample name;scientific_name;ena_fastq_http;ena_fastq_http_1;ena_fastq_http_2;ena_fastq_ftp;ena_fastq_ftp_1;ena_fastq_ftp_2;ecotype;dev_stage;sex;tissue;biomaterial_provider;death_date;biosamplemodel;strain;isolate;breed;cultivar;age;geo_loc_name
SRR5878361;SRP113775;Extreme genomic effects in an isolated bears population;SRX3045640;WGS of brown bear: adult female blood;WGS of brown bear: adult female blood;9644;Ursus arctos;S1;WGS;GENOMIC;RANDOM;PAIRED;SRS2393222;;SAMN07422261;PRJNA395974;Illumina HiSeq 2000;Illumina HiSeq 2000;ILLUMINA;34133203;4671145607;34133203;6826640600;QAT025_LS016_ACGGCAG_L006_R1_003.fastq.gz;SRR5878361.sralite;1790327911;20/06/2020 23:05;5da0f69a7b7db7dcfa5654da353be7f2;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/SRR5878361/SRR5878361.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/878/SRR5878361.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/878/SRR5878361.sralite.1;worldwide;anonymous;gs://sra-pub-zq-106/SRR5878361/SRR5878361.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Italy;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR587/001/SRR5878361/SRR5878361_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR587/001/SRR5878361/SRR5878361_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR587/001/SRR5878361/SRR5878361_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR587/001/SRR5878361/SRR5878361_2.fastq.gz;missing;missing;female;blood;;;Model organism or animal;missing;LS016;missing;missing;missing;Italy: Apennines
SRR7408242;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279830;Limerick10_MiSeq2;Limerick10_MiSeq2;9644;Ursus arctos;JK402_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444847;;SAMN04884479;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;559087;40953724;559087;84981224;JK402_S42_L001_R1_001.fastq.gz;SRR7408242;40954954;21/06/2018 19:26;0c67c2c03327b90f623a922cb45e037a;1;SRA Normalized;Primary ETL;1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7408242/SRR7408242;worldwide;anonymous;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7408242/SRR7408242;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/408/SRR7408242.sralite.1;worldwide;anonymous;gs://sra-pub-zq-106/SRR7408242/SRR7408242.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/002/SRR7408242/SRR7408242_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/002/SRR7408242/SRR7408242_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/002/SRR7408242/SRR7408242_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/002/SRR7408242/SRR7408242_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6699);Model organism or animal;;;;;;
SRR7408244;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279828;Limerick10_HiSeq2500;Limerick10_HiSeq2500;9644;Ursus arctos;PH133_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444847;;SAMN04884479;PRJNA319270;Illumina HiSeq 2500;Illumina HiSeq 2500;ILLUMINA;28443368;1909408274;28443368;2901223536;PH133_R2.fq.gz;PH133_R1.fq.gz;1280565128;23/02/2020 12:09;093f80e38c4395e22639dcd2631c3b95;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408244/PH133_R1.fq.gz;-;Use Cloud Data Delivery;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408244.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408244.sralite.1;worldwide;anonymous;gs://sra-pub-zq-106/SRR7408244/SRR7408244.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/004/SRR7408244/SRR7408244_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/004/SRR7408244/SRR7408244_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/004/SRR7408244/SRR7408244_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/004/SRR7408244/SRR7408244_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6699);Model organism or animal;;;;;;
SRR7408245;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279827;Limerick10_MiSeq;Limerick10_MiSeq;9644;Ursus arctos;PH133_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444847;;SAMN04884479;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;1573871;122749489;1573871;239228392;PH133_S7_L001_R1_001.fastq.gz;PH133_S7_L001_R1_001.fastq.gz;97941530;23/02/2020 12:09;d6efd414f981f7a7eb0497b80823edb4;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408245/PH133_S7_L001_R1_001.fastq.gz;-;Use Cloud Data Delivery;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408245.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408245.sralite.1;worldwide;anonymous;gs://sra-pub-zq-105/SRR7408245/SRR7408245.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/005/SRR7408245/SRR7408245_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/005/SRR7408245/SRR7408245_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/005/SRR7408245/SRR7408245_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/005/SRR7408245/SRR7408245_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6699);Model organism or animal;;;;;;
SRR7408246;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279826;Clare11_MiSeq2;Clare11_MiSeq2;9644;Ursus arctos;JK388_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444846;;SAMN04884482;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;831675;59864359;831675;126414600;JK388_S18_L001_R2_001.fastq.gz;JK388_S18_L001_R1_001.fastq.gz;47449676;23/02/2020 06:38;d06fe6c388e0a5231da584e80abf2e23;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408246/JK388_S18_L001_R1_001.fastq.gz;-;Use Cloud Data Delivery;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/408/SRR7408246.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/408/SRR7408246.sralite.1;worldwide;anonymous;gs://sra-pub-zq-105/SRR7408246/SRR7408246.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/006/SRR7408246/SRR7408246_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/006/SRR7408246/SRR7408246_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/006/SRR7408246/SRR7408246_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/006/SRR7408246/SRR7408246_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6702);Model organism or animal;;;;;;
SRR7408248;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279824;Clare11_HiSeq2500;Clare11_HiSeq2500;9644;Ursus arctos;PH127_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444846;;SAMN04884482;PRJNA319270;Illumina HiSeq 2500;Illumina HiSeq 2500;ILLUMINA;44257672;2993859927;44257672;4514282544;PH127_R1.fq.gz;SRR7408248.sralite;1222267797;24/06/2020 03:21;15b463c9a36fb4522f798b34ac4dadff;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/SRR7408248/SRR7408248.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408248.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408248.sralite.1;worldwide;anonymous;gs://sra-pub-zq-106/SRR7408248/SRR7408248.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/008/SRR7408248/SRR7408248_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/008/SRR7408248/SRR7408248_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/008/SRR7408248/SRR7408248_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/008/SRR7408248/SRR7408248_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6702);Model organism or animal;;;;;;
SRR7408249;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279823;Clare11_MiSeq;Clare11_MiSeq;9644;Ursus arctos;PH127_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444846;;SAMN04884482;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;2438284;189592456;2438284;370619168;PH127_S1_L001_R2_001.fastq.gz;PH127_S1_L001_R1_001.fastq.gz;150404031;23/02/2020 10:54;b83e707e667fffcc9f4a0df7fff06931;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408249/PH127_S1_L001_R1_001.fastq.gz;-;Use Cloud Data Delivery;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7408249/SRR7408249;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408249.sralite.1;worldwide;anonymous;gs://sra-pub-zq-107/SRR7408249/SRR7408249.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/009/SRR7408249/SRR7408249_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/009/SRR7408249/SRR7408249_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/009/SRR7408249/SRR7408249_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/009/SRR7408249/SRR7408249_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6702);Model organism or animal;;;;;;
SRR7408250;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279822;Clare12_HiSeq2500;Clare12_HiSeq2500;9644;Ursus arctos;PH131_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444844;;SAMN04884480;PRJNA319270;Illumina HiSeq 2500;Illumina HiSeq 2500;ILLUMINA;38444769;2609220588;38444769;3921366438;PH131_R1.fq.gz;SRR7408250.sralite;1063314322;14/06/2020 15:17;61fc643ad545abf11cd12f4fa41fec74;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/SRR7408250/SRR7408250.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408250.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408250.sralite.1;worldwide;anonymous;gs://sra-pub-zq-107/SRR7408250/SRR7408250.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/000/SRR7408250/SRR7408250_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/000/SRR7408250/SRR7408250_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/000/SRR7408250/SRR7408250_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/000/SRR7408250/SRR7408250_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6700);Model organism or animal;;;;;;
SRR7408251;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279821;Clare12_MiSeq;Clare12_MiSeq;9644;Ursus arctos;PH131_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444844;;SAMN04884480;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;1810003;141618221;1810003;275120456;PH131_S5_L001_R1_001.fastq.gz;PH131_S5_L001_R1_001.fastq.gz;111706997;23/02/2020 06:49;3e506801b5110c1ea70f0647040116da;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408251/PH131_S5_L001_R1_001.fastq.gz;-;Use Cloud Data Delivery;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408251.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408251.sralite.1;worldwide;anonymous;gs://sra-pub-zq-107/SRR7408251/SRR7408251.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/001/SRR7408251/SRR7408251_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/001/SRR7408251/SRR7408251_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/001/SRR7408251/SRR7408251_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/001/SRR7408251/SRR7408251_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6700);Model organism or animal;;;;;;
SRR7408252;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279820;IrelandF21455_MiSeq;IrelandF21455_MiSeq;9644;Ursus arctos;PH141_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444845;;SAMN04884475;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;2228004;175034757;2228004;338656608;PH141-SPI03_S18_L001_R1_001.fastq.gz;SRR7408252.sralite;84807079;24/06/2020 03:02;0142d7317788cf973bc0e289aeb72797;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/SRR7408252/SRR7408252.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408252.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408252.sralite.1;worldwide;anonymous;gs://sra-pub-zq-106/SRR7408252/SRR7408252.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/002/SRR7408252/SRR7408252_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/002/SRR7408252/SRR7408252_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/002/SRR7408252/SRR7408252_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/002/SRR7408252/SRR7408252_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6705);Model organism or animal;;;;;;
SRR7408254;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279818;Sligo14_MiSeq2;Sligo14_MiSeq2;9644;Ursus arctos;JK392_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444843;;SAMN04884471;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;582394;42321670;582394;88523888;JK392_S22_L001_R2_001.fastq.gz;SRR7408254.sralite;22232194;22/06/2020 13:35;d4c09298fcac32568c26d2c4aec9defd;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/SRR7408254/SRR7408254.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408254.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/408/SRR7408254.sralite.1;worldwide;anonymous;gs://sra-pub-zq-107/SRR7408254/SRR7408254.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/004/SRR7408254/SRR7408254_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/004/SRR7408254/SRR7408254_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/004/SRR7408254/SRR7408254_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/004/SRR7408254/SRR7408254_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(OxA-3706);Model organism or animal;;;;;;
SRR7408255;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279817;Sligo13_MiSeq;Sligo13_MiSeq;9644;Ursus arctos;PH140_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444842;;SAMN04884478;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;1976893;155343797;1976893;300487736;PH140-SPI02_S17_L001_R1_001.fastq.gz;PH140-SPI02_S17_L001_R2_001.fastq.gz;107604445;23/02/2020 12:15;79fab46bb9359669a4d5bb3a70cbd56e;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408255/PH140-SPI02_S17_L001_R2_001.fastq.gz;-;Use Cloud Data Delivery;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408255.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408255.sralite.1;worldwide;anonymous;gs://sra-pub-zq-107/SRR7408255/SRR7408255.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/005/SRR7408255/SRR7408255_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/005/SRR7408255/SRR7408255_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/005/SRR7408255/SRR7408255_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/005/SRR7408255/SRR7408255_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6698);Model organism or animal;;;;;;
SRR7408256;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279816;Sligo13_HiSeq2500;Sligo13_HiSeq2500;9644;Ursus arctos;PH140_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444842;;SAMN04884478;PRJNA319270;Illumina HiSeq 2500;Illumina HiSeq 2500;ILLUMINA;53287856;3621446300;53287856;5435361312;PH140_R2.fq.gz;PH140_R1.fq.gz;2408572888;23/02/2020 06:41;9e3aae14f6a5ac1af5447373dcf3ad9c;1;fastq;Original;0;s3://sra-pub-src-7/SRR7408256/PH140_R1.fq.gz;-;Use Cloud Data Delivery;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7408256/SRR7408256;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408256.sralite.1;worldwide;anonymous;gs://sra-pub-zq-107/SRR7408256/SRR7408256.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/006/SRR7408256/SRR7408256_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/006/SRR7408256/SRR7408256_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/006/SRR7408256/SRR7408256_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/006/SRR7408256/SRR7408256_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6698);Model organism or animal;;;;;;
SRR7408258;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279814;Clare12_MiSeq2;Clare12_MiSeq2;9644;Ursus arctos;JK398_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444844;;SAMN04884480;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;749998;53252744;749998;113999696;JK398_S28_L001_R1_001.fastq.gz;SRR7408258.sralite;28605950;22/06/2020 13:35;5fe1aa27c8be84759d25b2eaf5e8f297;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/SRR7408258/SRR7408258.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408258.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408258.sralite.1;worldwide;anonymous;gs://sra-pub-zq-105/SRR7408258/SRR7408258.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/008/SRR7408258/SRR7408258_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/008/SRR7408258/SRR7408258_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/008/SRR7408258/SRR7408258_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/008/SRR7408258/SRR7408258_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(UB-6700);Model organism or animal;;;;;;
SRR7408259;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279813;Sligo14_MiSeq;Sligo14_MiSeq;9644;Ursus arctos;PH136_A;WGS;GENOMIC;RANDOM;PAIRED;SRS3444843;;SAMN04884471;PRJNA319270;Illumina MiSeq;Illumina MiSeq;ILLUMINA;1767910;139580371;1767910;268722320;PH136_S13_L001_R1_001.fastq.gz;SRR7408259.sralite;67307370;24/06/2020 03:02;ea7bcdaa980b7c9847a140652501cd0f;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/SRR7408259/SRR7408259.sralite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408259.sralite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/408/SRR7408259.sralite.1;worldwide;anonymous;gs://sra-pub-zq-105/SRR7408259/SRR7408259.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/009/SRR7408259/SRR7408259_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/009/SRR7408259/SRR7408259_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/009/SRR7408259/SRR7408259_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/009/SRR7408259/SRR7408259_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(OxA-3706);Model organism or animal;;;;;;
SRR7408260;SRP151062;Ursus arctos paleogenomic sequencing;SRX4279812;Sligo14_HiSeq2500;Sligo14_HiSeq2500;9644;Ursus arctos;PH136_B;WGS;GENOMIC;RANDOM;PAIRED;SRS3444843;;SAMN04884471;PRJNA319270;Illumina HiSeq 2500;Illumina HiSeq 2500;ILLUMINA;34557970;2350619199;34557970;3524912940;PH136_R2.fq.gz;SRR7408260;2350620952;21/06/2018 19:49;f04d548a9310e524359aa550186cdef3;1;SRA Normalized;Primary ETL;1;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7408260/SRR7408260;worldwide;anonymous;https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7408260/SRR7408260;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/408/SRR7408260.sralite.1;worldwide;anonymous;gs://sra-pub-zq-105/SRR7408260/SRR7408260.zq.1;gs.us-east1;gcp identity;;;;;;;;Europe;Ireland;;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/000/SRR7408260/SRR7408260_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR740/000/SRR7408260/SRR7408260_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/000/SRR7408260/SRR7408260_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR740/000/SRR7408260/SRR7408260_2.fastq.gz;Ireland (extinct);adult;not determined;Bone;NMING (National Museum of Ireland);(OxA-3706);Model organism or animal;;;;;;
